cycle,branch,forecastdate,district,component_no,component_name,component_impact,component_narrative,genre,candidateA,candidateB,shortnmA,shortnmB,timestamp
2020,House,11/2/20,CA-10,11,Total,9.063359,"",DR,Josh Harder,Ted Howze,Harder,Howze,20:52:33  2 Nov 2020
2020,House,11/2/20,CA-10,1,Incumbency,5.145278,"Harder has been elected to 1 term. Congress has only a 21.1% approval rating, reducing the incumbency advantage. The incumbency advantage is larger in states and districts with distinctive demographic patterns. CA-10 has somewhat distinctive demographics, so the incumbency advantage will be about average there.",DR,Josh Harder,Ted Howze,Harder,Howze,20:52:33  2 Nov 2020
2020,House,11/2/20,AZ-9,8,Scandals,0,Neither candidate is involved in a scandal.,DR,Greg Stanton,Dave Giles,Stanton,Giles,20:52:33  2 Nov 2020
2020,House,11/2/20,AZ-9,7,Challenger experience,0,Giles has never held elected office.,DR,Greg Stanton,Dave Giles,Stanton,Giles,20:52:33  2 Nov 2020
2020,House,11/2/20,AZ-9,6,Incumbent's voting record in Congress,-2.555808,"Stanton has voted with Democrats 97% of the time in roll-call votes in recent sessions of Congress. Candidates who vote with their party very frequently tend to underperform at the ballot booth, other factors held equal.",DR,Greg Stanton,Dave Giles,Stanton,Giles,20:52:33  2 Nov 2020
2020,House,11/2/20,AZ-9,5,Fundraising,8.051927,"As of Oct. 14, Stanton had raised $1,274,000 in individual contributions (96% of all such contributions to the major-party candidates); Giles had raised $53,000 (4%).",DR,Greg Stanton,Dave Giles,Stanton,Giles,20:52:33  2 Nov 2020
2020,House,11/2/20,AZ-9,4,Generic ballot,3.79408,Democrats lead by an average of 7.3 percentage points in polls of the generic congressional ballot.,DR,Greg Stanton,Dave Giles,Stanton,Giles,20:52:33  2 Nov 2020
2020,House,11/2/20,AZ-9,3,Incumbent's margin in last election,3.732202,Stanton won by 22.2 percentage points in 2018 in an open-seat race.,DR,Greg Stanton,Dave Giles,Stanton,Giles,20:52:33  2 Nov 2020
2020,House,11/2/20,AZ-9,2,District partisanship,3.039792,"AZ-9 is 9.8 percentage points more Democratic-leaning than the country overall, based on how it has voted in recent presidential and state legislative elections. It voted for Clinton in 2016 and Obama in 2012.",DR,Greg Stanton,Dave Giles,Stanton,Giles,20:52:33  2 Nov 2020
2020,House,11/2/20,AZ-9,11,Total,26.95667,"",DR,Greg Stanton,Dave Giles,Stanton,Giles,20:52:33  2 Nov 2020
2020,House,11/2/20,AZ-9,1,Incumbency,10.89447,"Stanton has been elected to 1 term. Congress has only a 21.1% approval rating, reducing the incumbency advantage. The incumbency advantage is larger in states and districts with distinctive demographic patterns. AZ-9 has somewhat distinctive demographics, so the incumbency advantage will be about average there.",DR,Greg Stanton,Dave Giles,Stanton,Giles,20:52:33  2 Nov 2020
2020,House,11/2/20,AZ-8,8,Scandals,0,Neither candidate is involved in a scandal.,DR,Michael Muscato,Debbie Lesko,Muscato,Lesko,20:52:33  2 Nov 2020
2020,House,11/2/20,AZ-8,7,Challenger experience,0,Muscato has never held elected office.,DR,Michael Muscato,Debbie Lesko,Muscato,Lesko,20:52:33  2 Nov 2020
2020,House,11/2/20,AZ-8,6,Incumbent's voting record in Congress,-.1374239,Lesko has voted with Republicans 77% of the time in roll-call votes in recent sessions of Congress.,DR,Michael Muscato,Debbie Lesko,Muscato,Lesko,20:52:33  2 Nov 2020
2020,House,11/2/20,AZ-8,5,Fundraising,-10.74801,"As of Oct. 14, Lesko had raised $876,000 in individual contributions (74% of all such contributions to the major-party candidates); Muscato had raised $310,000 (26%).",DR,Michael Muscato,Debbie Lesko,Muscato,Lesko,20:52:33  2 Nov 2020
2020,House,11/2/20,AZ-8,4,Generic ballot,2.345045,Democrats lead by an average of 7.3 percentage points in polls of the generic congressional ballot.,DR,Michael Muscato,Debbie Lesko,Muscato,Lesko,20:52:33  2 Nov 2020
2020,House,11/2/20,AZ-8,3,Incumbent's margin in last election,-2.615446,Lesko won by 10.9 percentage points in 2018.,DR,Michael Muscato,Debbie Lesko,Muscato,Lesko,20:52:33  2 Nov 2020
2020,House,11/2/20,AZ-8,2,District partisanship,-4.839063,"AZ-8 is 24.9 percentage points more Republican-leaning than the country overall, based on how it has voted in recent presidential and state legislative elections. It voted for Trump in 2016 and Romney in 2012.",DR,Michael Muscato,Debbie Lesko,Muscato,Lesko,20:52:33  2 Nov 2020
2020,House,11/2/20,AZ-8,11,Total,-22.59518,"",DR,Michael Muscato,Debbie Lesko,Muscato,Lesko,20:52:33  2 Nov 2020
2020,House,11/2/20,AZ-8,1,Incumbency,-6.600277,"Lesko has been elected to 2 terms. Congress has only a 21.1% approval rating, reducing the incumbency advantage. The incumbency advantage is larger in states and districts with distinctive demographic patterns. AZ-8 has somewhat distinctive demographics, so the incumbency advantage will be about average there.",DR,Michael Muscato,Debbie Lesko,Muscato,Lesko,20:52:33  2 Nov 2020
2020,House,11/2/20,AZ-7,8,Scandals,0,Neither candidate is involved in a scandal.,DR,Ruben Gallego,Joshua Barnett,Gallego,Barnett,20:52:33  2 Nov 2020
2020,House,11/2/20,AZ-7,7,Challenger experience,0,Barnett has never held elected office.,DR,Ruben Gallego,Joshua Barnett,Gallego,Barnett,20:52:33  2 Nov 2020
2020,House,11/2/20,AZ-7,6,Incumbent's voting record in Congress,-2.445418,"Gallego has voted with Democrats 94% of the time in roll-call votes in recent sessions of Congress. Candidates who vote with their party very frequently tend to underperform at the ballot booth, other factors held equal.",DR,Ruben Gallego,Joshua Barnett,Gallego,Barnett,20:52:33  2 Nov 2020
2020,House,11/2/20,AZ-7,5,Fundraising,9.391417,"As of Oct. 14, Gallego had raised $970,000 in individual contributions (98% of all such contributions to the major-party candidates); Barnett had raised $22,000 (2%).",DR,Ruben Gallego,Joshua Barnett,Gallego,Barnett,20:52:33  2 Nov 2020
2020,House,11/2/20,AZ-7,4,Generic ballot,4.281917,Democrats lead by an average of 7.3 percentage points in polls of the generic congressional ballot.,DR,Ruben Gallego,Joshua Barnett,Gallego,Barnett,20:52:33  2 Nov 2020
2020,House,11/2/20,AZ-7,3,Incumbent's margin in last election,14.07873,"Gallego won by 71.4 percentage points in 2018, but did not face major-party opposition.",DR,Ruben Gallego,Joshua Barnett,Gallego,Barnett,20:52:33  2 Nov 2020
2020,House,11/2/20,AZ-7,2,District partisanship,16.93886,"AZ-7 is 45.2 percentage points more Democratic-leaning than the country overall, based on how it has voted in recent presidential and state legislative elections. It voted for Clinton in 2016 and Obama in 2012.",DR,Ruben Gallego,Joshua Barnett,Gallego,Barnett,20:52:33  2 Nov 2020
2020,House,11/2/20,AZ-7,11,Total,55.84115,"",DR,Ruben Gallego,Joshua Barnett,Gallego,Barnett,20:52:33  2 Nov 2020
2020,House,11/2/20,AZ-7,1,Incumbency,13.59564,"Gallego has been elected to 3 terms. Congress has only a 21.1% approval rating, reducing the incumbency advantage. The incumbency advantage is larger in states and districts with distinctive demographic patterns. AZ-7 has highly distinctive demographics, so incumbency will help Gallego a lot there.",DR,Ruben Gallego,Joshua Barnett,Gallego,Barnett,20:52:33  2 Nov 2020
2020,House,11/2/20,AZ-6,8,Scandals,.2517702,"Schweikert was involved in a scandal. But it developed in 2017, before the current election cycle, so our model discounts its importance.",DR,Hiral Tipirneni,David Schweikert,Tipirneni,Schweikert,20:52:33  2 Nov 2020
2020,House,11/2/20,AZ-6,7,Challenger experience,0,Tipirneni has never held elected office.,DR,Hiral Tipirneni,David Schweikert,Tipirneni,Schweikert,20:52:33  2 Nov 2020
2020,House,11/2/20,AZ-6,6,Incumbent's voting record in Congress,.0091732,Schweikert has voted with Republicans 79% of the time in roll-call votes in recent sessions of Congress.,DR,Hiral Tipirneni,David Schweikert,Tipirneni,Schweikert,20:52:33  2 Nov 2020
2020,House,11/2/20,AZ-6,5,Fundraising,-1.695515,"As of Oct. 14, Tipirneni had raised $4,605,000 in individual contributions (78% of all such contributions to the major-party candidates); Schweikert had raised $1,289,000 (22%).",DR,Hiral Tipirneni,David Schweikert,Tipirneni,Schweikert,20:52:33  2 Nov 2020
2020,House,11/2/20,AZ-6,4,Generic ballot,.6701437,Democrats lead by an average of 7.3 percentage points in polls of the generic congressional ballot.,DR,Hiral Tipirneni,David Schweikert,Tipirneni,Schweikert,20:52:33  2 Nov 2020
2020,House,11/2/20,AZ-6,3,Incumbent's margin in last election,-.7261609,Schweikert won by 10.4 percentage points in 2018.,DR,Hiral Tipirneni,David Schweikert,Tipirneni,Schweikert,20:52:33  2 Nov 2020
2020,House,11/2/20,AZ-6,2,District partisanship,-.8834968,"AZ-6 is 16.1 percentage points more Republican-leaning than the country overall, based on how it has voted in recent presidential and state legislative elections. It voted for Trump in 2016 and Romney in 2012.",DR,Hiral Tipirneni,David Schweikert,Tipirneni,Schweikert,20:52:33  2 Nov 2020
2020,House,11/2/20,AZ-6,11,Total,-4.277492,"",DR,Hiral Tipirneni,David Schweikert,Tipirneni,Schweikert,20:52:33  2 Nov 2020
2020,House,11/2/20,AZ-6,1,Incumbency,-1.903406,"Schweikert has been elected to 5 terms. Congress has only a 21.1% approval rating, reducing the incumbency advantage. The incumbency advantage is larger in states and districts with distinctive demographic patterns. AZ-6 has somewhat distinctive demographics, so the incumbency advantage will be about average there.",DR,Hiral Tipirneni,David Schweikert,Tipirneni,Schweikert,20:52:33  2 Nov 2020
2020,House,11/2/20,AZ-5,8,Scandals,0,Neither candidate is involved in a scandal.,DR,Joan Greene,Andy Biggs,Greene,Biggs,20:52:33  2 Nov 2020
2020,House,11/2/20,AZ-5,7,Challenger experience,0,Greene has never held elected office.,DR,Joan Greene,Andy Biggs,Greene,Biggs,20:52:33  2 Nov 2020
2020,House,11/2/20,AZ-5,6,Incumbent's voting record in Congress,.8374566,"Biggs has voted with Republicans 88% of the time in roll-call votes in recent sessions of Congress. Candidates who vote with their party very frequently tend to underperform at the ballot booth, other factors held equal.",DR,Joan Greene,Andy Biggs,Greene,Biggs,20:52:33  2 Nov 2020
2020,House,11/2/20,AZ-5,5,Fundraising,-13.03696,"As of Oct. 14, Biggs had raised $1,174,000 in individual contributions (86% of all such contributions to the major-party candidates); Greene had raised $188,000 (14%).",DR,Joan Greene,Andy Biggs,Greene,Biggs,20:52:33  2 Nov 2020
2020,House,11/2/20,AZ-5,4,Generic ballot,2.57147,Democrats lead by an average of 7.3 percentage points in polls of the generic congressional ballot.,DR,Joan Greene,Andy Biggs,Greene,Biggs,20:52:33  2 Nov 2020
2020,House,11/2/20,AZ-5,3,Incumbent's margin in last election,-4.084321,Biggs won by 18.8 percentage points in 2018.,DR,Joan Greene,Andy Biggs,Greene,Biggs,20:52:33  2 Nov 2020
2020,House,11/2/20,AZ-5,2,District partisanship,-5.634953,"AZ-5 is 26.4 percentage points more Republican-leaning than the country overall, based on how it has voted in recent presidential and state legislative elections. It voted for Trump in 2016 and Romney in 2012.",DR,Joan Greene,Andy Biggs,Greene,Biggs,20:52:33  2 Nov 2020
2020,House,11/2/20,AZ-5,11,Total,-26.73534,"",DR,Joan Greene,Andy Biggs,Greene,Biggs,20:52:33  2 Nov 2020
2020,House,11/2/20,AZ-5,1,Incumbency,-7.388032,"Biggs has been elected to 2 terms. Congress has only a 21.1% approval rating, reducing the incumbency advantage. The incumbency advantage is larger in states and districts with distinctive demographic patterns. AZ-5 has somewhat distinctive demographics, so the incumbency advantage will be about average there.",DR,Joan Greene,Andy Biggs,Greene,Biggs,20:52:33  2 Nov 2020
2020,House,11/2/20,AZ-4,8,Scandals,0,Neither candidate is involved in a scandal.,DR,Delina DiSanto,Paul A. Gosar,DiSanto,Gosar,20:52:33  2 Nov 2020
2020,House,11/2/20,AZ-4,7,Challenger experience,0,DiSanto has never held elected office.,DR,Delina DiSanto,Paul A. Gosar,DiSanto,Gosar,20:52:33  2 Nov 2020
2020,House,11/2/20,AZ-4,6,Incumbent's voting record in Congress,.7885961,"Gosar has voted with Republicans 86% of the time in roll-call votes in recent sessions of Congress. Candidates who vote with their party very frequently tend to underperform at the ballot booth, other factors held equal.",DR,Delina DiSanto,Paul A. Gosar,DiSanto,Gosar,20:52:33  2 Nov 2020
2020,House,11/2/20,AZ-4,5,Fundraising,-15.84267,"As of Oct. 14, Gosar had raised $350,000 in individual contributions (86% of all such contributions to the major-party candidates); DiSanto had raised $55,000 (14%).",DR,Delina DiSanto,Paul A. Gosar,DiSanto,Gosar,20:52:33  2 Nov 2020
2020,House,11/2/20,AZ-4,4,Generic ballot,3.121274,Democrats lead by an average of 7.3 percentage points in polls of the generic congressional ballot.,DR,Delina DiSanto,Paul A. Gosar,DiSanto,Gosar,20:52:33  2 Nov 2020
2020,House,11/2/20,AZ-4,3,Incumbent's margin in last election,-8.808901,Gosar won by 37.7 percentage points in 2018.,DR,Delina DiSanto,Paul A. Gosar,DiSanto,Gosar,20:52:33  2 Nov 2020
2020,House,11/2/20,AZ-4,2,District partisanship,-11.18573,"AZ-4 is 41.5 percentage points more Republican-leaning than the country overall, based on how it has voted in recent presidential and state legislative elections. It voted for Trump in 2016 and Romney in 2012.",DR,Delina DiSanto,Paul A. Gosar,DiSanto,Gosar,20:52:33  2 Nov 2020
2020,House,11/2/20,AZ-4,11,Total,-41.13823,"",DR,Delina DiSanto,Paul A. Gosar,DiSanto,Gosar,20:52:33  2 Nov 2020
2020,House,11/2/20,AZ-4,1,Incumbency,-9.210797,"Gosar has been elected to 5 terms. Congress has only a 21.1% approval rating, reducing the incumbency advantage. The incumbency advantage is larger in states and districts with distinctive demographic patterns. AZ-4 has somewhat distinctive demographics, so the incumbency advantage will be about average there.",DR,Delina DiSanto,Paul A. Gosar,DiSanto,Gosar,20:52:33  2 Nov 2020
2020,House,11/2/20,AZ-3,8,Scandals,-1.500921,"Grijalva was involved in a scandal. But it developed in 2017, before the current election cycle, so our model discounts its importance.",DR,Raul Grijalva,Daniel Wood,Grijalva,Wood,20:52:33  2 Nov 2020
2020,House,11/2/20,AZ-3,7,Challenger experience,0,Wood has never held elected office.,DR,Raul Grijalva,Daniel Wood,Grijalva,Wood,20:52:33  2 Nov 2020
2020,House,11/2/20,AZ-3,6,Incumbent's voting record in Congress,-2.679944,"Grijalva has voted with Democrats 97% of the time in roll-call votes in recent sessions of Congress. Candidates who vote with their party very frequently tend to underperform at the ballot booth, other factors held equal.",DR,Raul Grijalva,Daniel Wood,Grijalva,Wood,20:52:33  2 Nov 2020
2020,House,11/2/20,AZ-3,5,Fundraising,8.165897,"As of Oct. 14, Grijalva had raised $517,000 in individual contributions (94% of all such contributions to the major-party candidates); Wood had raised $33,000 (6%).",DR,Raul Grijalva,Daniel Wood,Grijalva,Wood,20:52:33  2 Nov 2020
2020,House,11/2/20,AZ-3,4,Generic ballot,3.995044,Democrats lead by an average of 7.3 percentage points in polls of the generic congressional ballot.,DR,Raul Grijalva,Daniel Wood,Grijalva,Wood,20:52:33  2 Nov 2020
2020,House,11/2/20,AZ-3,3,Incumbent's margin in last election,4.362847,Grijalva won by 27.7 percentage points in 2018.,DR,Raul Grijalva,Daniel Wood,Grijalva,Wood,20:52:33  2 Nov 2020
2020,House,11/2/20,AZ-3,2,District partisanship,8.467978,"AZ-3 is 25.5 percentage points more Democratic-leaning than the country overall, based on how it has voted in recent presidential and state legislative elections. It voted for Clinton in 2016 and Obama in 2012.",DR,Raul Grijalva,Daniel Wood,Grijalva,Wood,20:52:33  2 Nov 2020
2020,House,11/2/20,AZ-3,11,Total,32.88345,"",DR,Raul Grijalva,Daniel Wood,Grijalva,Wood,20:52:33  2 Nov 2020
