cycle,branch,model,modeldate,candidate_inc,candidate_chal,candidate_3rd,lower_bin_text,upper_bin_text,ecwin_inc,ecwin_chal,ecwin_3rd,ecwin_nomajority,total_ev_inc,ev_inc_hi,ev_inc_lo,total_ev_chal,ev_chal_hi,ev_chal_lo,count,timestamp,simulations
2020,President,polls-plus,8/12/2020,Trump,Biden,"",Trump +24,Trump +25,1,0,0,0,535,535,535,3,3,3,1,17:24:05  3 Sep 2020,40000
2020,President,polls-plus,8/12/2020,Trump,Biden,"",Trump +23,Trump +24,1,0,0,0,488,525,466,50,72,13,3,17:24:05  3 Sep 2020,40000
2020,President,polls-plus,8/12/2020,Trump,Biden,"",Trump +22,Trump +23,1,0,0,0,487.3333,535,454,50.66667,84,3,3,17:24:05  3 Sep 2020,40000
2020,President,polls-plus,8/12/2020,Trump,Biden,"",Trump +21,Trump +22,1,0,0,0,455.8,473,437,82.2,101,65,5,17:24:05  3 Sep 2020,40000
2020,President,polls-plus,8/12/2020,Trump,Biden,"",Trump +20,Trump +21,1,0,0,0,476,532,427,62,111,6,11,17:24:05  3 Sep 2020,40000
2020,President,polls-plus,8/12/2020,Trump,Biden,"",Trump +1,Trump +2,.9956332,.0034934,0,.0008734,323.1494,342,300,214.8507,238,196,1145,17:24:05  3 Sep 2020,40000
2020,President,polls-plus,8/12/2020,Trump,Biden,"",Trump +19,Trump +20,1,0,0,0,451.8889,495,412,86.11111,126,43,9,17:24:05  3 Sep 2020,40000
2020,President,polls-plus,8/12/2020,Trump,Biden,"",Trump +18,Trump +19,1,0,0,0,437.125,476,406,100.875,132,62,24,17:24:05  3 Sep 2020,40000
2020,President,polls-plus,8/12/2020,Trump,Biden,"",Trump +17,Trump +18,1,0,0,0,433.7778,460,392,104.2222,146,78,9,17:24:05  3 Sep 2020,40000
2020,President,polls-plus,8/12/2020,Trump,Biden,"",Trump +16,Trump +17,1,0,0,0,421.5714,452,394,116.4286,144,86,28,17:24:05  3 Sep 2020,40000
2020,President,polls-plus,8/12/2020,Trump,Biden,"",Trump +15,Trump +16,1,0,0,0,408.6875,426,384,129.3125,154,112,32,17:24:05  3 Sep 2020,40000
2020,President,polls-plus,8/12/2020,Trump,Biden,"",Trump +14,Trump +15,1,0,0,0,414.5319,466,375,123.4681,163,72,47,17:24:05  3 Sep 2020,40000
2020,President,polls-plus,8/12/2020,Trump,Biden,"",Trump +13,Trump +14,1,0,0,0,406.3773,451,374,131.6226,164,87,53,17:24:05  3 Sep 2020,40000
2020,President,polls-plus,8/12/2020,Trump,Biden,"",Trump +12,Trump +13,1,0,0,0,393.6702,431,363,144.3298,175,107,94,17:24:05  3 Sep 2020,40000
2020,President,polls-plus,8/12/2020,Trump,Biden,"",Trump +11,Trump +12,1,0,0,0,385.5977,428,362,152.4023,176,110,87,17:24:05  3 Sep 2020,40000
2020,President,polls-plus,8/12/2020,Trump,Biden,"",Trump +10,Trump +11,1,0,0,0,380.9859,403,362,157.0141,176,135,142,17:24:05  3 Sep 2020,40000
2020,President,polls-plus,8/12/2020,Trump,Biden,"",TIE,Trump +1,.9724771,.0254058,0,.0021171,312.2534,335,286,225.7466,252,203,1417,17:24:05  3 Sep 2020,40000
2020,President,polls-plus,8/12/2020,Trump,Biden,"",Biden +9,Biden +8,0,1,0,0,182.1083,219,141,355.8917,397,319,2216,17:24:05  3 Sep 2020,40000
2020,President,polls-plus,8/12/2020,Trump,Biden,"",Biden +8,Biden +7,.000427,.999146,0,.000427,196.0222,229,160,341.9778,378,309,2342,17:24:05  3 Sep 2020,40000
2020,President,polls-plus,8/12/2020,Trump,Biden,"",Biden +7,Biden +6,.0043459,.9943503,0,.0013038,208.2455,239,179,329.7545,359,299,2301,17:24:05  3 Sep 2020,40000
2020,President,polls-plus,8/12/2020,Trump,Biden,"",Biden +6,Biden +5,.0162822,.9810041,0,.0027137,222.6481,256,194,315.3519,344,282,2211,17:24:05  3 Sep 2020,40000
2020,President,polls-plus,8/12/2020,Trump,Biden,"",Biden +5,Biden +4,.0737034,.9162875,0,.0100091,237.0814,266,209,300.9185,329,272,2198,17:24:05  3 Sep 2020,40000
2020,President,polls-plus,8/12/2020,Trump,Biden,"",Biden +4,Biden +3,.2205882,.7618596,0,.0175522,252.1556,284,220,285.8444,318,254,2108,17:24:05  3 Sep 2020,40000
2020,President,polls-plus,8/12/2020,Trump,Biden,"",Biden +40,Biden +39,0,1,0,0,4,4,4,534,534,534,1,17:24:05  3 Sep 2020,40000
2020,President,polls-plus,8/12/2020,Trump,Biden,"",Biden +3,Biden +2,.4562363,.5213348,0,.0224289,267.8244,296,238,270.1756,300,242,1828,17:24:05  3 Sep 2020,40000
2020,President,polls-plus,8/12/2020,Trump,Biden,"",Biden +39,Biden +38,0,1,0,0,12.25,25,4,525.75,534,513,4,17:24:05  3 Sep 2020,40000
2020,President,polls-plus,8/12/2020,Trump,Biden,"",Biden +37,Biden +36,0,1,0,0,23.5,43,4,514.5,534,495,2,17:24:05  3 Sep 2020,40000
2020,President,polls-plus,8/12/2020,Trump,Biden,"",Biden +36,Biden +35,0,1,0,0,31.5,106,13,506.5,525,432,6,17:24:05  3 Sep 2020,40000
2020,President,polls-plus,8/12/2020,Trump,Biden,"",Biden +35,Biden +34,0,1,0,0,25.28572,89,4,512.7143,534,449,7,17:24:05  3 Sep 2020,40000
2020,President,polls-plus,8/12/2020,Trump,Biden,"",Biden +34,Biden +33,0,1,0,0,24.57143,43,4,513.4286,534,495,7,17:24:05  3 Sep 2020,40000
2020,President,polls-plus,8/12/2020,Trump,Biden,"",Biden +33,Biden +32,0,1,0,0,19.9,31.5,8.5,518.1,529.5,506.5,10,17:24:05  3 Sep 2020,40000
2020,President,polls-plus,8/12/2020,Trump,Biden,"",Biden +32,Biden +31,0,1,0,0,27.73684,76,1,510.2632,537,462,19,17:24:05  3 Sep 2020,40000
2020,President,polls-plus,8/12/2020,Trump,Biden,"",Biden +31,Biden +30,0,1,0,0,28.05263,49,1,509.9474,537,489,19,17:24:05  3 Sep 2020,40000
2020,President,polls-plus,8/12/2020,Trump,Biden,"",Biden +30,Biden +29,0,1,0,0,33.36364,52,11,504.6364,527,486,22,17:24:05  3 Sep 2020,40000
2020,President,polls-plus,8/12/2020,Trump,Biden,"",Biden +2,Biden +1,.7508813,.2344301,0,.0146886,284.0805,312,257,253.9195,281,226,1702,17:24:05  3 Sep 2020,40000
2020,President,polls-plus,8/12/2020,Trump,Biden,"",Biden +29,Biden +28,0,1,0,0,36.51613,57,13,501.4839,525,481,31,17:24:05  3 Sep 2020,40000
2020,President,polls-plus,8/12/2020,Trump,Biden,"",Biden +28,Biden +27,0,1,0,0,41.80851,70,18,496.1915,520,468,47,17:24:05  3 Sep 2020,40000
2020,President,polls-plus,8/12/2020,Trump,Biden,"",Biden +27,Biden +26,0,1,0,0,52.39682,76,29,485.6032,509,462,63,17:24:05  3 Sep 2020,40000
2020,President,polls-plus,8/12/2020,Trump,Biden,"",Biden +26,Biden +25,0,1,0,0,45.76624,76,20,492.2338,518,462,77,17:24:05  3 Sep 2020,40000
2020,President,polls-plus,8/12/2020,Trump,Biden,"",Biden +25,Biden +24,0,1,0,0,52.16379,85,24,485.8362,514,453,116,17:24:05  3 Sep 2020,40000
2020,President,polls-plus,8/12/2020,Trump,Biden,"",Biden +24,Biden +23,0,1,0,0,57.875,91,28.5,480.125,509.5,447,120,17:24:05  3 Sep 2020,40000
2020,President,polls-plus,8/12/2020,Trump,Biden,"",Biden +23,Biden +22,0,1,0,0,65.07035,98,33,472.9297,505,440,199,17:24:05  3 Sep 2020,40000
2020,President,polls-plus,8/12/2020,Trump,Biden,"",Biden +22,Biden +21,0,1,0,0,70.56904,108,36,467.431,502,430,239,17:24:05  3 Sep 2020,40000
2020,President,polls-plus,8/12/2020,Trump,Biden,"",Biden +21,Biden +20,0,1,0,0,75.50175,113,35,462.4983,503,425,285,17:24:05  3 Sep 2020,40000
2020,President,polls-plus,8/12/2020,Trump,Biden,"",Biden +20,Biden +19,0,1,0,0,83.26428,114,46,454.7357,492,424,420,17:24:05  3 Sep 2020,40000
2020,President,polls-plus,8/12/2020,Trump,Biden,"",Biden +1,TIE,.9103679,.0856187,0,.0040134,299.5318,326,270,238.4682,268,212,1495,17:24:05  3 Sep 2020,40000
2020,President,polls-plus,8/12/2020,Trump,Biden,"",Biden +19,Biden +18,0,1,0,0,91.69048,122,57,446.3095,481,416,504,17:24:05  3 Sep 2020,40000
2020,President,polls-plus,8/12/2020,Trump,Biden,"",Biden +18,Biden +17,0,1,0,0,95.93778,125,58,442.0622,480,413,659,17:24:05  3 Sep 2020,40000
2020,President,polls-plus,8/12/2020,Trump,Biden,"",Biden +17,Biden +16,0,1,0,0,103.7607,126,70,434.2393,468,412,748,17:24:05  3 Sep 2020,40000
2020,President,polls-plus,8/12/2020,Trump,Biden,"",Biden +16,Biden +15,0,1,0,0,109.8108,134,75,428.1892,463,404,967,17:24:05  3 Sep 2020,40000
2020,President,polls-plus,8/12/2020,Trump,Biden,"",Biden +15,Biden +14,0,1,0,0,116.8431,154,82,421.1569,456,384,1179,17:24:05  3 Sep 2020,40000
2020,President,polls-plus,8/12/2020,Trump,Biden,"",Biden +14,Biden +13,0,1,0,0,123.1809,163,90,414.8191,448,375,1371,17:24:05  3 Sep 2020,40000
2020,President,polls-plus,8/12/2020,Trump,Biden,"",Biden +13,Biden +12,0,1,0,0,133.1507,177,101,404.8493,437,361,1559,17:24:05  3 Sep 2020,40000
2020,President,polls-plus,8/12/2020,Trump,Biden,"",Biden +12,Biden +11,0,1,0,0,144.6366,185,111,393.3634,427,353,1761,17:24:05  3 Sep 2020,40000
2020,President,polls-plus,8/12/2020,Trump,Biden,"",Biden +11,Biden +10,0,1,0,0,156.891,195,119,381.109,419,343,1871,17:24:05  3 Sep 2020,40000
2020,President,polls-plus,8/12/2020,Trump,Biden,"",Biden +10,Biden +9,0,1,0,0,168.7927,204,126,369.2073,412,334,2132,17:24:05  3 Sep 2020,40000
2020,President,polls-plus,8/11/2020,Trump,Biden,"",Trump +9,Trump +10,1,0,0,0,371.6094,393,355,166.3906,183,145,192,17:24:05  3 Sep 2020,40000
2020,President,polls-plus,8/11/2020,Trump,Biden,"",Trump +8,Trump +9,1,0,0,0,370.1733,384,355,167.8267,183,154,225,17:24:05  3 Sep 2020,40000
2020,President,polls-plus,8/11/2020,Trump,Biden,"",Trump +7,Trump +8,1,0,0,0,363.5668,382,349,174.4332,189,156,337,17:24:05  3 Sep 2020,40000
2020,President,polls-plus,8/11/2020,Trump,Biden,"",Trump +6,Trump +7,1,0,0,0,359.6459,377,342,178.3541,196,161,401,17:24:05  3 Sep 2020,40000
2020,President,polls-plus,8/11/2020,Trump,Biden,"",Trump +5,Trump +6,1,0,0,0,353.1502,366,337,184.8498,201,172,506,17:24:05  3 Sep 2020,40000
2020,President,polls-plus,8/11/2020,Trump,Biden,"",Trump +4,Trump +5,.9984894,.0015106,0,0,346.9471,363,333,191.0529,205,175,662,17:24:05  3 Sep 2020,40000
2020,President,polls-plus,8/11/2020,Trump,Biden,"",Trump +3,Trump +4,1,0,0,0,340.0797,355,323,197.9203,215,183,803,17:24:05  3 Sep 2020,40000
2020,President,polls-plus,8/11/2020,Trump,Biden,"",Trump +32,Trump +33,1,0,0,0,535,535,535,3,3,3,1,17:24:05  3 Sep 2020,40000
2020,President,polls-plus,8/11/2020,Trump,Biden,"",Trump +2,Trump +3,1,0,0,0,332.7212,350,312,205.2788,226,188,990,17:24:05  3 Sep 2020,40000
2020,President,polls-plus,8/11/2020,Trump,Biden,"",Trump +25,Trump +26,1,0,0,0,535,535,535,3,3,3,1,17:24:05  3 Sep 2020,40000
2020,President,polls-plus,8/11/2020,Trump,Biden,"",Trump +24,Trump +25,1,0,0,0,438,438,438,100,100,100,1,17:24:05  3 Sep 2020,40000
2020,President,polls-plus,8/11/2020,Trump,Biden,"",Trump +23,Trump +24,1,0,0,0,511,511,511,27,27,27,1,17:24:05  3 Sep 2020,40000
2020,President,polls-plus,8/11/2020,Trump,Biden,"",Trump +22,Trump +23,1,0,0,0,504,532,476,34,62,6,2,17:24:05  3 Sep 2020,40000
2020,President,polls-plus,8/11/2020,Trump,Biden,"",Trump +21,Trump +22,1,0,0,0,460.8571,532,423,77.14286,115,6,7,17:24:05  3 Sep 2020,40000
2020,President,polls-plus,8/11/2020,Trump,Biden,"",Trump +20,Trump +21,1,0,0,0,467.5,525,420,70.5,118,13,6,17:24:05  3 Sep 2020,40000
2020,President,polls-plus,8/11/2020,Trump,Biden,"",Trump +1,Trump +2,.9954874,.0045126,0,0,322.9034,342,300,215.0966,238,196,1108,17:24:05  3 Sep 2020,40000
2020,President,polls-plus,8/11/2020,Trump,Biden,"",Trump +19,Trump +20,1,0,0,0,439.8,499,397.5,98.2,140.5,39,10,17:24:05  3 Sep 2020,40000
2020,President,polls-plus,8/11/2020,Trump,Biden,"",Trump +18,Trump +19,1,0,0,0,435.6154,485,411,102.3846,127,53,13,17:24:05  3 Sep 2020,40000
2020,President,polls-plus,8/11/2020,Trump,Biden,"",Trump +17,Trump +18,1,0,0,0,426.7222,500,380,111.2778,158,38,18,17:24:05  3 Sep 2020,40000
2020,President,polls-plus,8/11/2020,Trump,Biden,"",Trump +16,Trump +17,1,0,0,0,432.3478,479,394,105.6522,144,59,23,17:24:05  3 Sep 2020,40000
2020,President,polls-plus,8/11/2020,Trump,Biden,"",Trump +15,Trump +16,1,0,0,0,415.9167,463,379,122.0833,159,75,36,17:24:05  3 Sep 2020,40000
2020,President,polls-plus,8/11/2020,Trump,Biden,"",Trump +14,Trump +15,1,0,0,0,404.3673,437,374,133.6327,164,101,49,17:24:05  3 Sep 2020,40000
2020,President,polls-plus,8/11/2020,Trump,Biden,"",Trump +13,Trump +14,1,0,0,0,395.1552,428,363,142.8448,175,110,58,17:24:05  3 Sep 2020,40000
2020,President,polls-plus,8/11/2020,Trump,Biden,"",Trump +12,Trump +13,1,0,0,0,391.7385,420,363,146.2615,175,118,65,17:24:05  3 Sep 2020,40000
2020,President,polls-plus,8/11/2020,Trump,Biden,"",Trump +11,Trump +12,1,0,0,0,386.0727,407,363,151.9273,175,131,110,17:24:05  3 Sep 2020,40000
2020,President,polls-plus,8/11/2020,Trump,Biden,"",Trump +10,Trump +11,1,0,0,0,384.1985,414,362,153.8015,176,124,136,17:24:05  3 Sep 2020,40000
2020,President,polls-plus,8/11/2020,Trump,Biden,"",TIE,Trump +1,.9632813,.0328125,0,.0039063,311.2274,334.5,284,226.7727,254,203.5,1280,17:24:05  3 Sep 2020,40000
2020,President,polls-plus,8/11/2020,Trump,Biden,"",Biden +9,Biden +8,.0004511,.9995489,0,0,181.2693,218,141,356.7307,397,320,2217,17:24:05  3 Sep 2020,40000
2020,President,polls-plus,8/11/2020,Trump,Biden,"",Biden +8,Biden +7,.0021891,.9978108,0,0,195.5749,226,160,342.4251,378,312,2284,17:24:05  3 Sep 2020,40000
2020,President,polls-plus,8/11/2020,Trump,Biden,"",Biden +7,Biden +6,.005635,.9930646,0,.0013004,207.7989,237,175,330.2011,363,301,2307,17:24:05  3 Sep 2020,40000
2020,President,polls-plus,8/11/2020,Trump,Biden,"",Biden +6,Biden +5,.0197976,.9775627,0,.0026397,222.1962,256,192,315.8038,346,282,2273,17:24:05  3 Sep 2020,40000
2020,President,polls-plus,8/11/2020,Trump,Biden,"",Biden +5,Biden +4,.0710636,.919647,0,.0092894,236.0302,265,206,301.9698,332,273,2153,17:24:05  3 Sep 2020,40000
2020,President,polls-plus,8/11/2020,Trump,Biden,"",Biden +4,Biden +3,.2175197,.7682087,0,.0142717,252.1747,282,221,285.8253,317,256,2032,17:24:05  3 Sep 2020,40000
2020,President,polls-plus,8/11/2020,Trump,Biden,"",Biden +44,Biden +43,0,1,0,0,1,1,1,537,537,537,1,17:24:05  3 Sep 2020,40000
2020,President,polls-plus,8/11/2020,Trump,Biden,"",Biden +3,Biden +2,.4803109,.5031088,0,.0165803,268.4384,299,237,269.5616,301,239,1930,17:24:05  3 Sep 2020,40000
2020,President,polls-plus,8/11/2020,Trump,Biden,"",Biden +38,Biden +37,0,1,0,0,10,16,4,528,534,522,2,17:24:05  3 Sep 2020,40000
2020,President,polls-plus,8/11/2020,Trump,Biden,"",Biden +37,Biden +36,0,1,0,0,14.5,25,4,523.5,534,513,2,17:24:05  3 Sep 2020,40000
2020,President,polls-plus,8/11/2020,Trump,Biden,"",Biden +36,Biden +35,0,1,0,0,25,46,4,513,534,492,2,17:24:05  3 Sep 2020,40000
2020,President,polls-plus,8/11/2020,Trump,Biden,"",Biden +35,Biden +34,0,1,0,0,16,16,16,522,522,522,2,17:24:05  3 Sep 2020,40000
2020,President,polls-plus,8/11/2020,Trump,Biden,"",Biden +34,Biden +33,0,1,0,0,8,20,4,530,534,518,4,17:24:05  3 Sep 2020,40000
2020,President,polls-plus,8/11/2020,Trump,Biden,"",Biden +33,Biden +32,0,1,0,0,28.375,74,4,509.625,534,464,8,17:24:05  3 Sep 2020,40000
2020,President,polls-plus,8/11/2020,Trump,Biden,"",Biden +32,Biden +31,0,1,0,0,23.93333,48,4,514.0667,534,490,15,17:24:05  3 Sep 2020,40000
2020,President,polls-plus,8/11/2020,Trump,Biden,"",Biden +31,Biden +30,0,1,0,0,29.31579,70,4,508.6842,534,468,19,17:24:05  3 Sep 2020,40000
2020,President,polls-plus,8/11/2020,Trump,Biden,"",Biden +30,Biden +29,0,1,0,0,41.93103,79,4,496.069,534,459,29,17:24:05  3 Sep 2020,40000
2020,President,polls-plus,8/11/2020,Trump,Biden,"",Biden +2,Biden +1,.7484131,.2417773,0,.0098096,284.8546,313,257,253.1454,281,225,1733,17:24:05  3 Sep 2020,40000
2020,President,polls-plus,8/11/2020,Trump,Biden,"",Biden +29,Biden +28,0,1,0,0,35.66667,62.5,12,502.3333,526,475.5,30,17:24:05  3 Sep 2020,40000
2020,President,polls-plus,8/11/2020,Trump,Biden,"",Biden +28,Biden +27,0,1,0,0,36.31429,51,16,501.6857,522,487,35,17:24:05  3 Sep 2020,40000
2020,President,polls-plus,8/11/2020,Trump,Biden,"",Biden +27,Biden +26,0,1,0,0,46.54762,80,20,491.4524,518,458,42,17:24:05  3 Sep 2020,40000
2020,President,polls-plus,8/11/2020,Trump,Biden,"",Biden +26,Biden +25,0,1,0,0,49.50588,76,25,488.4941,513,462,85,17:24:05  3 Sep 2020,40000
2020,President,polls-plus,8/11/2020,Trump,Biden,"",Biden +25,Biden +24,0,1,0,0,54.5,85,25,483.5,513,453,104,17:24:05  3 Sep 2020,40000
2020,President,polls-plus,8/11/2020,Trump,Biden,"",Biden +24,Biden +23,0,1,0,0,58.97794,97,28,479.0221,510,441,136,17:24:05  3 Sep 2020,40000
2020,President,polls-plus,8/11/2020,Trump,Biden,"",Biden +23,Biden +22,0,1,0,0,64.84444,105,29,473.1555,509,433,180,17:24:05  3 Sep 2020,40000
2020,President,polls-plus,8/11/2020,Trump,Biden,"",Biden +22,Biden +21,0,1,0,0,73.24889,107,35,464.7511,503,431,225,17:24:05  3 Sep 2020,40000
2020,President,polls-plus,8/11/2020,Trump,Biden,"",Biden +21,Biden +20,0,1,0,0,75.9288,110,42,462.0712,496,428,309,17:24:05  3 Sep 2020,40000
2020,President,polls-plus,8/11/2020,Trump,Biden,"",Biden +20,Biden +19,0,1,0,0,81.69161,113,46,456.3084,492,425,441,17:24:05  3 Sep 2020,40000
2020,President,polls-plus,8/11/2020,Trump,Biden,"",Biden +1,TIE,.8898461,.0984615,0,.0116923,298.816,326,269,239.184,269,212,1625,17:24:05  3 Sep 2020,40000
2020,President,polls-plus,8/11/2020,Trump,Biden,"",Biden +19,Biden +18,0,1,0,0,89.17519,119,51,448.8248,487,419,508,17:24:05  3 Sep 2020,40000
2020,President,polls-plus,8/11/2020,Trump,Biden,"",Biden +18,Biden +17,0,1,0,0,95.60127,122,62,442.3987,476,416,627,17:24:05  3 Sep 2020,40000
2020,President,polls-plus,8/11/2020,Trump,Biden,"",Biden +17,Biden +16,0,1,0,0,102.5867,126,66,435.4133,472,412,767,17:24:05  3 Sep 2020,40000
2020,President,polls-plus,8/11/2020,Trump,Biden,"",Biden +16,Biden +15,0,1,0,0,110.2053,134,77,427.7947,461,404,984,17:24:05  3 Sep 2020,40000
2020,President,polls-plus,8/11/2020,Trump,Biden,"",Biden +15,Biden +14,0,1,0,0,116.5527,151,85,421.4473,453,387,1176,17:24:05  3 Sep 2020,40000
2020,President,polls-plus,8/11/2020,Trump,Biden,"",Biden +14,Biden +13,0,1,0,0,124.8131,163,93.5,413.1869,444.5,375,1300,17:24:05  3 Sep 2020,40000
2020,President,polls-plus,8/11/2020,Trump,Biden,"",Biden +13,Biden +12,0,1,0,0,133.123,174,101,404.877,437,364,1545,17:24:05  3 Sep 2020,40000
2020,President,polls-plus,8/11/2020,Trump,Biden,"",Biden +12,Biden +11,0,1,0,0,144.4811,183,110,393.5189,428,355,1748,17:24:05  3 Sep 2020,40000
2020,President,polls-plus,8/11/2020,Trump,Biden,"",Biden +11,Biden +10,0,1,0,0,157.003,196,120,380.997,418,342,1979,17:24:05  3 Sep 2020,40000
2020,President,polls-plus,8/11/2020,Trump,Biden,"",Biden +10,Biden +9,0,1,0,0,169.1033,205,126.5,368.8967,411.5,333,2100,17:24:05  3 Sep 2020,40000
2020,President,polls-plus,8/10/2020,Trump,Biden,"",Trump +9,Trump +10,1,0,0,0,372.7511,394,356,165.2489,182,144,221,17:24:05  3 Sep 2020,40000
2020,President,polls-plus,8/10/2020,Trump,Biden,"",Trump +8,Trump +9,1,0,0,0,369.7905,388,355,168.2095,183,150,253,17:24:05  3 Sep 2020,40000
2020,President,polls-plus,8/10/2020,Trump,Biden,"",Trump +7,Trump +8,1,0,0,0,364.6018,381,349,173.3982,189,157,334,17:24:05  3 Sep 2020,40000
2020,President,polls-plus,8/10/2020,Trump,Biden,"",Trump +6,Trump +7,1,0,0,0,359.1276,376,342,178.8724,196,162,431,17:24:05  3 Sep 2020,40000
2020,President,polls-plus,8/10/2020,Trump,Biden,"",Trump +5,Trump +6,1,0,0,0,353.929,369,337,184.071,201,169,507,17:24:05  3 Sep 2020,40000
2020,President,polls-plus,8/10/2020,Trump,Biden,"",Trump +4,Trump +5,.9985185,.0014815,0,0,347.0459,363,329,190.9541,209,175,675,17:24:05  3 Sep 2020,40000
2020,President,polls-plus,8/10/2020,Trump,Biden,"",Trump +3,Trump +4,.9988263,0,0,.0011737,341.2336,358,324,196.7664,214,180,852,17:24:05  3 Sep 2020,40000
2020,President,polls-plus,8/10/2020,Trump,Biden,"",Trump +2,Trump +3,1,0,0,0,332.5909,349,312,205.4091,226,189,1012,17:24:05  3 Sep 2020,40000
2020,President,polls-plus,8/10/2020,Trump,Biden,"",Trump +29,Trump +30,1,0,0,0,535,535,535,3,3,3,1,17:24:05  3 Sep 2020,40000
2020,President,polls-plus,8/10/2020,Trump,Biden,"",Trump +26,Trump +27,1,0,0,0,473,473,473,65,65,65,1,17:24:05  3 Sep 2020,40000
2020,President,polls-plus,8/10/2020,Trump,Biden,"",Trump +24,Trump +25,1,0,0,0,505,535,476,33,62,3,3,17:24:05  3 Sep 2020,40000
2020,President,polls-plus,8/10/2020,Trump,Biden,"",Trump +23,Trump +24,1,0,0,0,520,520,520,18,18,18,1,17:24:05  3 Sep 2020,40000
2020,President,polls-plus,8/10/2020,Trump,Biden,"",Trump +22,Trump +23,1,0,0,0,485.6667,535,452,52.33333,86,3,3,17:24:05  3 Sep 2020,40000
2020,President,polls-plus,8/10/2020,Trump,Biden,"",Trump +21,Trump +22,1,0,0,0,480.5,529,423,57.5,115,9,8,17:24:05  3 Sep 2020,40000
2020,President,polls-plus,8/10/2020,Trump,Biden,"",Trump +20,Trump +21,1,0,0,0,458.1818,485,420,79.81818,118,53,11,17:24:05  3 Sep 2020,40000
2020,President,polls-plus,8/10/2020,Trump,Biden,"",Trump +1,Trump +2,.9955947,.0044053,0,0,323.5727,342,301,214.4273,237,196,1135,17:24:05  3 Sep 2020,40000
2020,President,polls-plus,8/10/2020,Trump,Biden,"",Trump +19,Trump +20,1,0,0,0,457.4,522,415,80.6,123,16,5,17:24:05  3 Sep 2020,40000
2020,President,polls-plus,8/10/2020,Trump,Biden,"",Trump +18,Trump +19,1,0,0,0,450.5909,519,408,87.40909,130,19,22,17:24:05  3 Sep 2020,40000
2020,President,polls-plus,8/10/2020,Trump,Biden,"",Trump +17,Trump +18,1,0,0,0,443.9131,515,416,94.08696,122,23,23,17:24:05  3 Sep 2020,40000
2020,President,polls-plus,8/10/2020,Trump,Biden,"",Trump +16,Trump +17,1,0,0,0,427.7567,476,388,110.2432,150,62,37,17:24:05  3 Sep 2020,40000
2020,President,polls-plus,8/10/2020,Trump,Biden,"",Trump +15,Trump +16,1,0,0,0,419.3548,448,399,118.6452,139,90,31,17:24:05  3 Sep 2020,40000
2020,President,polls-plus,8/10/2020,Trump,Biden,"",Trump +14,Trump +15,1,0,0,0,410.7,447.5,388,127.3,150,90.5,60,17:24:05  3 Sep 2020,40000
2020,President,polls-plus,8/10/2020,Trump,Biden,"",Trump +13,Trump +14,1,0,0,0,397.4546,429,370,140.5455,168,109,66,17:24:05  3 Sep 2020,40000
2020,President,polls-plus,8/10/2020,Trump,Biden,"",Trump +12,Trump +13,1,0,0,0,390.6628,412,370,147.3372,168,126,86,17:24:05  3 Sep 2020,40000
2020,President,polls-plus,8/10/2020,Trump,Biden,"",Trump +11,Trump +12,1,0,0,0,387.1825,412,363,150.8175,175,126,126,17:24:05  3 Sep 2020,40000
2020,President,polls-plus,8/10/2020,Trump,Biden,"",Trump +10,Trump +11,1,0,0,0,379.48,400,359,158.52,179,138,150,17:24:05  3 Sep 2020,40000
2020,President,polls-plus,8/10/2020,Trump,Biden,"",TIE,Trump +1,.9742674,.0221587,0,.003574,311.7419,335,285,226.258,253,203,1399,17:24:05  3 Sep 2020,40000
2020,President,polls-plus,8/10/2020,Trump,Biden,"",Biden +9,Biden +8,.000905,.999095,0,0,181.4706,218,142,356.5294,396,320,2210,17:24:05  3 Sep 2020,40000
2020,President,polls-plus,8/10/2020,Trump,Biden,"",Biden +8,Biden +7,.0013618,.9981843,0,.0004539,195.5175,227,161,342.4825,377,311,2203,17:24:05  3 Sep 2020,40000
2020,President,polls-plus,8/10/2020,Trump,Biden,"",Biden +7,Biden +6,.0026304,.9964927,0,.0008768,208.3485,237,178,329.6515,360,301,2281,17:24:05  3 Sep 2020,40000
2020,President,polls-plus,8/10/2020,Trump,Biden,"",Biden +6,Biden +5,.0192308,.9777778,0,.0029915,222.1423,256,193,315.8577,345,282,2340,17:24:05  3 Sep 2020,40000
2020,President,polls-plus,8/10/2020,Trump,Biden,"",Biden +5,Biden +4,.0758427,.9152622,0,.0088951,236.1025,266,205,301.8975,333,272,2136,17:24:05  3 Sep 2020,40000
2020,President,polls-plus,8/10/2020,Trump,Biden,"",Biden +4,Biden +3,.203803,.7810824,0,.0151146,251.0546,282,221,286.9454,317,256,2051,17:24:05  3 Sep 2020,40000
