cycle,branch,forecastdate,district,candidateA,candidateB,displaystep,description,margin,lite_weight,classic_weight,deluxe_weight,simulations,timestamp
2020,House,11/2/20,CA-38,Linda Sánchez,Michael Tolar,2,CANTOR (analysis of comparable disticts),,0,0,0,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,CA-38,Linda Sánchez,Michael Tolar,1,Polls adjusted for house effects & other factors,,0,0,0,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,CA-37,Karen Bass,Errol Webber,4,Expert ratings adjusted for national environment,76.23838,0,0,.7177314,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,CA-37,Karen Bass,Errol Webber,3,Fundamentals (non-polling factors),77.12109,0,1.342794,1.342794,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,CA-37,Karen Bass,Errol Webber,2,CANTOR (analysis of comparable disticts),91.27966,.8358126,.0962403,.0962403,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,CA-37,Karen Bass,Errol Webber,1,Polls adjusted for house effects & other factors,,0,0,0,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,CA-36,Raul Ruiz,Erin Cruz,4,Expert ratings adjusted for national environment,20.94695,0,0,.7177314,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,CA-36,Raul Ruiz,Erin Cruz,3,Fundamentals (non-polling factors),14.29247,0,1.342794,1.342794,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,CA-36,Raul Ruiz,Erin Cruz,2,CANTOR (analysis of comparable disticts),22.77812,.8358126,.0962403,.0962403,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,CA-36,Raul Ruiz,Erin Cruz,1,Polls adjusted for house effects & other factors,,0,0,0,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,CA-35,Norma Torres,Mike Cargile,4,Expert ratings adjusted for national environment,42.94515,0,0,.7177314,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,CA-35,Norma Torres,Mike Cargile,3,Fundamentals (non-polling factors),43.64075,0,1.342794,1.342794,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,CA-35,Norma Torres,Mike Cargile,2,CANTOR (analysis of comparable disticts),60.54689,.8358126,.0962403,.0962403,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,CA-35,Norma Torres,Mike Cargile,1,Polls adjusted for house effects & other factors,,0,0,0,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,CA-34,Jimmy Gomez,David Kim,4,Expert ratings adjusted for national environment,,0,0,0,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,CA-34,Jimmy Gomez,David Kim,3,Fundamentals (non-polling factors),30.57739,1.439034,1.439034,1.439034,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,CA-34,Jimmy Gomez,David Kim,2,CANTOR (analysis of comparable disticts),,0,0,0,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,CA-34,Jimmy Gomez,David Kim,1,Polls adjusted for house effects & other factors,,0,0,0,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,CA-33,Ted Lieu,James P. Bradley,4,Expert ratings adjusted for national environment,45.01192,0,0,.7177314,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,CA-33,Ted Lieu,James P. Bradley,3,Fundamentals (non-polling factors),46.07274,0,1.342794,1.342794,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,CA-33,Ted Lieu,James P. Bradley,2,CANTOR (analysis of comparable disticts),57.53975,.8358126,.0962403,.0962403,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,CA-33,Ted Lieu,James P. Bradley,1,Polls adjusted for house effects & other factors,,0,0,0,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,CA-32,Grace Napolitano,Joshua M. Scott,4,Expert ratings adjusted for national environment,42.21923,0,0,.7177314,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,CA-32,Grace Napolitano,Joshua M. Scott,3,Fundamentals (non-polling factors),43.06639,0,1.342794,1.342794,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,CA-32,Grace Napolitano,Joshua M. Scott,2,CANTOR (analysis of comparable disticts),57.69517,.8358126,.0962403,.0962403,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,CA-32,Grace Napolitano,Joshua M. Scott,1,Polls adjusted for house effects & other factors,,0,0,0,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,CA-3,John Garamendi,Tamika Hamilton,4,Expert ratings adjusted for national environment,20.56971,0,0,.7177314,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,CA-3,John Garamendi,Tamika Hamilton,3,Fundamentals (non-polling factors),18.09723,0,1.342794,1.342794,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,CA-3,John Garamendi,Tamika Hamilton,2,CANTOR (analysis of comparable disticts),29.21806,.8358126,.0962403,.0962403,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,CA-3,John Garamendi,Tamika Hamilton,1,Polls adjusted for house effects & other factors,,0,0,0,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,CA-31,Pete Aguilar,Agnes Gibboney,4,Expert ratings adjusted for national environment,26.85171,0,0,.7177314,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,CA-31,Pete Aguilar,Agnes Gibboney,3,Fundamentals (non-polling factors),27.67751,0,1.342794,1.342794,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,CA-31,Pete Aguilar,Agnes Gibboney,2,CANTOR (analysis of comparable disticts),38.12039,.8358126,.0962403,.0962403,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,CA-31,Pete Aguilar,Agnes Gibboney,1,Polls adjusted for house effects & other factors,,0,0,0,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,CA-30,Brad Sherman,Mark S. Reed,4,Expert ratings adjusted for national environment,50.74268,0,0,.7177314,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,CA-30,Brad Sherman,Mark S. Reed,3,Fundamentals (non-polling factors),51.90374,0,1.342794,1.342794,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,CA-30,Brad Sherman,Mark S. Reed,2,CANTOR (analysis of comparable disticts),61.89439,.8358126,.0962403,.0962403,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,CA-30,Brad Sherman,Mark S. Reed,1,Polls adjusted for house effects & other factors,,0,0,0,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,CA-29,Tony Cárdenas,Angélica María Dueñas,4,Expert ratings adjusted for national environment,,0,0,0,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,CA-29,Tony Cárdenas,Angélica María Dueñas,3,Fundamentals (non-polling factors),33.78253,1.439034,1.439034,1.439034,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,CA-29,Tony Cárdenas,Angélica María Dueñas,2,CANTOR (analysis of comparable disticts),,0,0,0,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,CA-29,Tony Cárdenas,Angélica María Dueñas,1,Polls adjusted for house effects & other factors,,0,0,0,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,CA-28,Adam Schiff,Eric Early,4,Expert ratings adjusted for national environment,55.56149,0,0,.7177314,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,CA-28,Adam Schiff,Eric Early,3,Fundamentals (non-polling factors),56.52502,0,1.342794,1.342794,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,CA-28,Adam Schiff,Eric Early,2,CANTOR (analysis of comparable disticts),69.47349,.8358126,.0962403,.0962403,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,CA-28,Adam Schiff,Eric Early,1,Polls adjusted for house effects & other factors,,0,0,0,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,CA-27,Judy Chu,Johnny J. Nalbandian,4,Expert ratings adjusted for national environment,46.01098,0,0,.7177314,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,CA-27,Judy Chu,Johnny J. Nalbandian,3,Fundamentals (non-polling factors),47.27042,0,1.342794,1.342794,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,CA-27,Judy Chu,Johnny J. Nalbandian,2,CANTOR (analysis of comparable disticts),55.77448,.8358126,.0962403,.0962403,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,CA-27,Judy Chu,Johnny J. Nalbandian,1,Polls adjusted for house effects & other factors,,0,0,0,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,CA-26,Julia Brownley,Ronda Baldwin-Kennedy,4,Expert ratings adjusted for national environment,27.77945,0,0,.7177314,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,CA-26,Julia Brownley,Ronda Baldwin-Kennedy,3,Fundamentals (non-polling factors),28.83585,0,1.342794,1.342794,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,CA-26,Julia Brownley,Ronda Baldwin-Kennedy,2,CANTOR (analysis of comparable disticts),36.9202,.8358126,.0962403,.0962403,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,CA-26,Julia Brownley,Ronda Baldwin-Kennedy,1,Polls adjusted for house effects & other factors,,0,0,0,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,CA-25,Christy Smith,Mike Garcia,4,Expert ratings adjusted for national environment,-4.068564,0,0,1.385304,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,CA-25,Christy Smith,Mike Garcia,3,Fundamentals (non-polling factors),9.37019,0,1.342794,1.342794,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,CA-25,Christy Smith,Mike Garcia,2,CANTOR (analysis of comparable disticts),2.955133,.6615325,.0962403,.0962403,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,CA-25,Christy Smith,Mike Garcia,1,Polls adjusted for house effects & other factors,-1.556545,1.338467,1.338467,1.338467,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,CA-24,Salud Carbajal,Andy Caldwell,4,Expert ratings adjusted for national environment,21.25467,0,0,.7177314,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,CA-24,Salud Carbajal,Andy Caldwell,3,Fundamentals (non-polling factors),19.82115,0,1.342794,1.342794,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,CA-24,Salud Carbajal,Andy Caldwell,2,CANTOR (analysis of comparable disticts),36.07581,.8358126,.0962403,.0962403,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,CA-24,Salud Carbajal,Andy Caldwell,1,Polls adjusted for house effects & other factors,,0,0,0,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,CA-23,Kim Mangone,Kevin McCarthy,4,Expert ratings adjusted for national environment,-33.45262,0,0,.7177314,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,CA-23,Kim Mangone,Kevin McCarthy,3,Fundamentals (non-polling factors),-31.62717,0,1.342794,1.342794,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,CA-23,Kim Mangone,Kevin McCarthy,2,CANTOR (analysis of comparable disticts),-29.61615,.8358126,.0962403,.0962403,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,CA-23,Kim Mangone,Kevin McCarthy,1,Polls adjusted for house effects & other factors,,0,0,0,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,CA-22,Phil Arballo,Devin Nunes,4,Expert ratings adjusted for national environment,-21.51025,0,0,1.047663,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,CA-22,Phil Arballo,Devin Nunes,3,Fundamentals (non-polling factors),-15.50626,0,1.342794,1.342794,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,CA-22,Phil Arballo,Devin Nunes,2,CANTOR (analysis of comparable disticts),-9.234373,.8358126,.0962403,.0962403,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,CA-22,Phil Arballo,Devin Nunes,1,Polls adjusted for house effects & other factors,-8.58181,.6615045,.6615045,.6615045,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,CA-2,Jared Huffman,Dale K. Mensing,4,Expert ratings adjusted for national environment,53.55242,0,0,.7177314,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,CA-2,Jared Huffman,Dale K. Mensing,3,Fundamentals (non-polling factors),54.63787,0,1.342794,1.342794,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,CA-2,Jared Huffman,Dale K. Mensing,2,CANTOR (analysis of comparable disticts),65.76215,.8358126,.0962403,.0962403,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,CA-2,Jared Huffman,Dale K. Mensing,1,Polls adjusted for house effects & other factors,,0,0,0,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,CA-21,TJ Cox,David G. Valadao,4,Expert ratings adjusted for national environment,.4093387,0,0,1.115158,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,CA-21,TJ Cox,David G. Valadao,3,Fundamentals (non-polling factors),6.642294,0,1.342794,1.342794,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,CA-21,TJ Cox,David G. Valadao,2,CANTOR (analysis of comparable disticts),18.9339,.8358126,.0962403,.0962403,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,CA-21,TJ Cox,David G. Valadao,1,Polls adjusted for house effects & other factors,-6.338802,.7968316,.7968316,.7968316,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,CA-20,Jimmy Panetta,Jeff Gorman,4,Expert ratings adjusted for national environment,55.81767,0,0,.7177314,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,CA-20,Jimmy Panetta,Jeff Gorman,3,Fundamentals (non-polling factors),56.95996,0,1.342794,1.342794,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,CA-20,Jimmy Panetta,Jeff Gorman,2,CANTOR (analysis of comparable disticts),67.23573,.8358126,.0962403,.0962403,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,CA-20,Jimmy Panetta,Jeff Gorman,1,Polls adjusted for house effects & other factors,,0,0,0,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,CA-19,Zoe Lofgren,Justin James Aguilera,4,Expert ratings adjusted for national environment,51.97795,0,0,.7177314,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,CA-19,Zoe Lofgren,Justin James Aguilera,3,Fundamentals (non-polling factors),52.61899,0,1.342794,1.342794,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,CA-19,Zoe Lofgren,Justin James Aguilera,2,CANTOR (analysis of comparable disticts),70.38689,.8358126,.0962403,.0962403,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,CA-19,Zoe Lofgren,Justin James Aguilera,1,Polls adjusted for house effects & other factors,,0,0,0,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,CA-18,Anna G. Eshoo,Rishi Kumar,4,Expert ratings adjusted for national environment,,0,0,0,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,CA-18,Anna G. Eshoo,Rishi Kumar,3,Fundamentals (non-polling factors),40.97238,1.439034,1.439034,1.439034,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,CA-18,Anna G. Eshoo,Rishi Kumar,2,CANTOR (analysis of comparable disticts),,0,0,0,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,CA-18,Anna G. Eshoo,Rishi Kumar,1,Polls adjusted for house effects & other factors,,0,0,0,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,CA-17,Ro Khanna,Ritesh Tandon,4,Expert ratings adjusted for national environment,55.11059,0,0,.7177314,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,CA-17,Ro Khanna,Ritesh Tandon,3,Fundamentals (non-polling factors),55.82257,0,1.342794,1.342794,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,CA-17,Ro Khanna,Ritesh Tandon,2,CANTOR (analysis of comparable disticts),72.53231,.8358126,.0962403,.0962403,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,CA-17,Ro Khanna,Ritesh Tandon,1,Polls adjusted for house effects & other factors,,0,0,0,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,CA-16,Jim Costa,Kevin Cookingham,4,Expert ratings adjusted for national environment,28.45128,0,0,.7177314,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,CA-16,Jim Costa,Kevin Cookingham,3,Fundamentals (non-polling factors),29.43325,0,1.342794,1.342794,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,CA-16,Jim Costa,Kevin Cookingham,2,CANTOR (analysis of comparable disticts),39.2458,.8358126,.0962403,.0962403,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,CA-16,Jim Costa,Kevin Cookingham,1,Polls adjusted for house effects & other factors,,0,0,0,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,CA-15,Eric Swalwell,Alison Hayden,4,Expert ratings adjusted for national environment,49.61578,0,0,.7177314,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,CA-15,Eric Swalwell,Alison Hayden,3,Fundamentals (non-polling factors),50.4712,0,1.342794,1.342794,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,CA-15,Eric Swalwell,Alison Hayden,2,CANTOR (analysis of comparable disticts),65.02987,.8358126,.0962403,.0962403,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,CA-15,Eric Swalwell,Alison Hayden,1,Polls adjusted for house effects & other factors,,0,0,0,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,CA-14,Jackie Speier,Ran S. Petel,4,Expert ratings adjusted for national environment,62.16222,0,0,.7177314,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,CA-14,Jackie Speier,Ran S. Petel,3,Fundamentals (non-polling factors),63.07622,0,1.342794,1.342794,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,CA-14,Jackie Speier,Ran S. Petel,2,CANTOR (analysis of comparable disticts),76.7666,.8358126,.0962403,.0962403,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,CA-14,Jackie Speier,Ran S. Petel,1,Polls adjusted for house effects & other factors,,0,0,0,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,CA-13,Barbara Lee,Nikka Piterman,4,Expert ratings adjusted for national environment,83.4042,0,0,.7177314,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,CA-13,Barbara Lee,Nikka Piterman,3,Fundamentals (non-polling factors),84.53394,0,1.342794,1.342794,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,CA-13,Barbara Lee,Nikka Piterman,2,CANTOR (analysis of comparable disticts),94.99871,.8358126,.0962403,.0962403,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,CA-13,Barbara Lee,Nikka Piterman,1,Polls adjusted for house effects & other factors,,0,0,0,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,CA-12,Nancy Pelosi,Shahid Buttar,4,Expert ratings adjusted for national environment,,0,0,0,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,CA-12,Nancy Pelosi,Shahid Buttar,3,Fundamentals (non-polling factors),52.0842,1.439034,1.439034,1.439034,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,CA-12,Nancy Pelosi,Shahid Buttar,2,CANTOR (analysis of comparable disticts),,0,0,0,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,CA-12,Nancy Pelosi,Shahid Buttar,1,Polls adjusted for house effects & other factors,,0,0,0,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,CA-1,Audrey Denney,Doug LaMalfa,4,Expert ratings adjusted for national environment,-22.21978,0,0,1.135373,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,CA-1,Audrey Denney,Doug LaMalfa,3,Fundamentals (non-polling factors),-8.873226,0,1.342794,1.342794,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,CA-1,Audrey Denney,Doug LaMalfa,2,CANTOR (analysis of comparable disticts),-14.72512,.8358126,.0962403,.0962403,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,CA-1,Audrey Denney,Doug LaMalfa,1,Polls adjusted for house effects & other factors,-7.772827,.8373625,.8373625,.8373625,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,CA-11,Mark DeSaulnier,Nisha Sharma,4,Expert ratings adjusted for national environment,45.59488,0,0,.7177314,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,CA-11,Mark DeSaulnier,Nisha Sharma,3,Fundamentals (non-polling factors),46.03802,0,1.342794,1.342794,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,CA-11,Mark DeSaulnier,Nisha Sharma,2,CANTOR (analysis of comparable disticts),66.7451,.8358126,.0962403,.0962403,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,CA-11,Mark DeSaulnier,Nisha Sharma,1,Polls adjusted for house effects & other factors,,0,0,0,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,CA-10,Josh Harder,Ted Howze,4,Expert ratings adjusted for national environment,18.52862,0,0,.7177314,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,CA-10,Josh Harder,Ted Howze,3,Fundamentals (non-polling factors),9.06336,0,1.342794,1.342794,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,CA-10,Josh Harder,Ted Howze,2,CANTOR (analysis of comparable disticts),18.00308,.8358126,.0962403,.0962403,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,CA-10,Josh Harder,Ted Howze,1,Polls adjusted for house effects & other factors,,0,0,0,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,AZ-9,Greg Stanton,Dave Giles,4,Expert ratings adjusted for national environment,26.16022,0,0,.7177314,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,AZ-9,Greg Stanton,Dave Giles,3,Fundamentals (non-polling factors),26.95667,0,1.284435,1.284435,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,AZ-9,Greg Stanton,Dave Giles,2,CANTOR (analysis of comparable disticts),33.07773,.8358126,.1545999,.1545999,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,AZ-9,Greg Stanton,Dave Giles,1,Polls adjusted for house effects & other factors,,0,0,0,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,AZ-8,Michael Muscato,Debbie Lesko,4,Expert ratings adjusted for national environment,-26.09242,0,0,.7177314,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,AZ-8,Michael Muscato,Debbie Lesko,3,Fundamentals (non-polling factors),-22.59518,0,1.284435,1.284435,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,AZ-8,Michael Muscato,Debbie Lesko,2,CANTOR (analysis of comparable disticts),-26.10271,.8358126,.1545999,.1545999,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,AZ-8,Michael Muscato,Debbie Lesko,1,Polls adjusted for house effects & other factors,,0,0,0,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,AZ-7,Ruben Gallego,Joshua Barnett,4,Expert ratings adjusted for national environment,55.59177,0,0,.7177314,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,AZ-7,Ruben Gallego,Joshua Barnett,3,Fundamentals (non-polling factors),55.84115,0,1.284435,1.284435,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,AZ-7,Ruben Gallego,Joshua Barnett,2,CANTOR (analysis of comparable disticts),70.54923,.8358126,.1545999,.1545999,40000,20:52:33  2 Nov 2020
